Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
113,103,19,256,0,1,0,0,0,0,0,0,0,0,0,0
111,103,18,258,0,1,0,0,0,0,0,0,0,0,0,0
120,102,12,270,0,1,0,0,0,0,0,0,0,0,0,0
107,103,27,247,0,1,0,0,0,0,0,0,0,0,0,0
100,104,15,264,0,1,0,0,0,0,0,0,0,0,0,0
64,112,22,269,0,1,0,0,0,0,0,0,0,0,0,0
65,111,21,268,0,1,0,0,0,0,0,0,0,0,0,0
62,112,29,252,0,1,0,0,0,0,0,0,0,0,0,0
54,115,25,269,0,1,0,0,0,0,0,0,0,0,0,0
64,110,26,285,0,1,0,0,0,0,0,0,0,0,0,0
110,82,16,256,0,1,0,0,0,0,0,0,0,0,0,0
113,83,12,260,0,1,0,0,0,0,0,0,0,0,0,0
101,81,18,254,0,1,0,0,0,0,0,0,0,0,0,0
96,81,21,252,0,1,0,0,0,0,0,0,0,0,0,0
64,76,14,270,0,1,0,0,0,0,0,0,0,0,0,0
66,76,14,269,0,1,0,0,0,0,0,0,0,0,0,0
77,78,18,283,0,1,0,0,0,0,0,0,0,0,0,0
66,95,37,234,0,1,0,0,0,0,0,0,0,0,0,0
65,105,41,233,0,1,0,0,0,0,0,0,0,0,0,0
52,106,53,222,0,1,0,0,0,0,0,0,0,0,0,0
32,106,88,196,0,1,0,0,0,0,0,0,0,0,0,0
14,81,165,258,0,1,0,0,0,0,0,0,0,0,0,0
19,71,142,238,0,1,0,0,0,0,0,0,0,0,0,0
43,72,92,198,0,1,0,0,0,0,0,0,0,0,0,0
52,98,102,194,0,1,0,0,0,0,0,0,0,0,0,0
55,97,104,196,0,1,0,0,0,0,0,0,0,0,0,0
106,98,31,240,0,1,0,0,0,0,0,0,0,0,0,0
110,98,30,241,0,1,0,0,0,0,0,0,0,0,0,0
116,97,30,241,0,1,0,0,0,0,0,0,0,0,0,0
124,97,31,240,0,1,0,0,0,0,0,0,0,0,0,0
123,97,30,241,0,1,0,0,0,0,0,0,0,0,0,0
121,97,28,242,0,1,0,0,0,0,0,0,0,0,0,0
120,97,27,244,0,1,0,0,0,0,0,0,0,0,0,0
119,97,26,245,0,1,0,0,0,0,0,0,0,0,0,0
117,97,25,246,0,1,0,0,0,0,0,0,0,0,0,0
116,97,23,248,0,1,0,0,0,0,0,0,0,0,0,0
115,97,22,249,0,1,0,0,0,0,0,0,0,0,0,0
114,97,21,251,0,1,0,0,0,0,0,0,0,0,0,0
113,97,19,252,0,1,0,0,0,0,0,0,0,0,0,0
125,96,27,244,0,1,0,0,0,0,0,0,0,0,0,0
122,96,30,241,0,1,0,0,0,0,0,0,0,0,0,0
120,96,27,244,0,1,0,0,0,0,0,0,0,0,0,0
118,97,26,245,0,1,0,0,0,0,0,0,0,0,0,0
117,97,25,246,0,1,0,0,0,0,0,0,0,0,0,0
116,97,23,248,0,1,0,0,0,0,0,0,0,0,0,0
115,97,22,249,0,1,0,0,0,0,0,0,0,0,0,0
114,97,21,250,0,1,0,0,0,0,0,0,0,0,0,0
113,97,19,252,0,1,0,0,0,0,0,0,0,0,0,0
113,97,18,254,0,1,0,0,0,0,0,0,0,0,0,0
120,96,13,259,0,1,0,0,0,0,0,0,0,0,0,0
125,96,26,244,0,1,0,0,0,0,0,0,0,0,0,0
113,96,19,252,0,1,0,0,0,0,0,0,0,0,0,0
113,96,18,254,0,1,0,0,0,0,0,0,0,0,0,0
126,96,9,263,0,1,0,0,0,0,0,0,0,0,0,0
113,96,17,254,0,1,0,0,0,0,0,0,0,0,0,0
123,95,18,253,0,1,0,0,0,0,0,0,0,0,0,0
113,96,18,253,0,1,0,0,0,0,0,0,0,0,0,0
128,95,8,264,0,1,0,0,0,0,0,0,0,0,0,0
113,95,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,95,8,264,0,1,0,0,0,0,0,0,0,0,0,0
129,95,35,236,0,1,0,0,0,0,0,0,0,0,0,0
112,95,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,95,7,264,0,1,0,0,0,0,0,0,0,0,0,0
127,94,8,264,0,1,0,0,0,0,0,0,0,0,0,0
129,94,35,236,0,1,0,0,0,0,0,0,0,0,0,0
112,95,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,94,7,264,0,1,0,0,0,0,0,0,0,0,0,0
127,94,7,264,0,1,0,0,0,0,0,0,0,0,0,0
129,94,35,236,0,1,0,0,0,0,0,0,0,0,0,0
112,94,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,94,7,264,0,1,0,0,0,0,0,0,0,0,0,0
127,93,7,264,0,1,0,0,0,0,0,0,0,0,0,0
129,93,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,94,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,93,7,264,0,1,0,0,0,0,0,0,0,0,0,0
113,93,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,93,7,264,0,1,0,0,0,0,0,0,0,0,0,0
129,93,34,236,0,1,0,0,0,0,0,0,0,0,0,0
112,93,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,93,7,264,0,1,0,0,0,0,0,0,0,0,0,0
113,93,17,254,0,1,0,0,0,0,0,0,0,0,0,0
127,92,7,264,0,1,0,0,0,0,0,0,0,0,0,0
112,93,18,252,0,1,0,0,0,0,0,0,0,0,0,0
128,92,6,264,0,1,0,0,0,0,0,0,0,0,0,0
