Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
8,48,108,313,0,0,0,0,0,0,0,0,1,0,0,0
7,49,122,237,0,0,0,0,0,0,0,0,1,0,0,0
6,50,122,304,0,0,0,0,0,0,0,0,1,0,0,0
5,53,133,245,0,0,0,0,0,0,0,0,1,0,0,0
4,55,138,291,0,0,0,0,0,0,0,0,1,0,0,0
3,56,140,252,0,0,0,0,0,0,0,0,1,0,0,0
2,66,154,279,0,0,0,0,0,0,0,0,1,0,0,0
1,45,131,284,0,0,0,0,0,0,0,0,1,0,0,0
2,64,110,326,0,0,0,0,0,0,0,0,1,0,0,0
2,48,114,309,0,0,0,0,0,0,0,0,1,0,0,0
3,67,70,329,0,0,0,0,0,0,0,0,1,0,0,0
4,56,116,315,0,0,0,0,0,0,0,0,1,0,0,0
5,50,66,310,0,0,0,0,0,0,0,0,1,0,0,0
6,57,122,311,0,0,0,0,0,0,0,0,1,0,0,0
6,51,58,305,0,0,0,0,0,0,0,0,1,0,0,0
7,54,131,298,0,0,0,0,0,0,0,0,1,0,0,0
8,49,48,291,0,0,0,0,0,0,0,0,1,0,0,0
8,46,136,272,0,0,0,0,0,0,0,0,1,0,0,0
8,50,42,260,0,0,0,0,0,0,0,0,1,0,0,0
7,47,130,249,0,0,0,0,0,0,0,0,1,0,0,0
7,51,53,240,0,0,0,0,0,0,0,0,1,0,0,0
6,53,121,232,0,0,0,0,0,0,0,0,1,0,0,0
5,54,62,228,0,0,0,0,0,0,0,0,1,0,0,0
4,61,75,213,0,0,0,0,0,0,0,0,1,0,0,0
3,52,104,222,0,0,0,0,0,0,0,0,1,0,0,0
2,57,82,215,0,0,0,0,0,0,0,0,1,0,0,0
1,90,88,182,0,0,0,0,0,0,0,0,1,0,0,0
0,71,44,233,0,0,0,0,0,0,0,0,1,0,0,0
2,50,45,254,0,0,0,0,0,0,0,0,1,0,0,0
3,68,28,286,0,0,0,0,0,0,0,0,1,0,0,0
4,57,36,256,0,0,0,0,0,0,0,0,1,0,0,0
5,51,46,290,0,0,0,0,0,0,0,0,1,0,0,0
6,58,40,248,0,0,0,0,0,0,0,0,1,0,0,0
7,53,49,297,0,0,0,0,0,0,0,0,1,0,0,0
7,54,60,231,0,0,0,0,0,0,0,0,1,0,0,0
8,51,73,316,0,0,0,0,0,0,0,0,1,0,0,0
8,53,80,219,0,0,0,0,0,0,0,0,1,0,0,0
8,53,95,323,0,0,0,0,0,0,0,0,1,0,0,0
8,51,107,223,0,0,0,0,0,0,0,0,1,0,0,0
8,55,119,311,0,0,0,0,0,0,0,0,1,0,0,0
7,54,127,238,0,0,0,0,0,0,0,0,1,0,0,0
6,60,140,293,0,0,0,0,0,0,0,0,1,0,0,0
5,53,133,246,0,0,0,0,0,0,0,0,1,0,0,0
4,59,144,286,0,0,0,0,0,0,0,0,1,0,0,0
3,60,145,253,0,0,0,0,0,0,0,0,1,0,0,0
2,55,140,287,0,0,0,0,0,0,0,0,1,0,0,0
